UMAP_1	UMAP_2	region_id	flag	Start	End
1.7343119	1.2770425	119	False	28505950	28506183
6.0380507	4.030324	120	False	28518191	28518366
1.6780206	-0.84809554	121	False	28518406	28518746
2.8459601	2.432298	122	False	28552891	28553075
3.9083138	4.6918297	123	False	28553087	28553103
2.0052085	0.29655495	124	False	28581642	28582144
3.2334216	1.2349837	125	False	28642922	28643139
1.267776	1.3181337	126	False	28648451	28649206
3.042625	3.3523626	127	False	28668713	28668790
3.0023365	0.17543957	128	False	28736633	28737087
-0.434059	-1.1740474	129	False	29237093	29237710
-3.5938907	7.9127665	130	False	30655275	30655803
1.9455963	2.1822646	131	False	31065611	31065776
0.24301651	0.6590485	132	False	31937665	31937768
-3.9600158	3.7724447	133	False	31937781	31937805
0.055116028	8.129069	134	False	32013479	32013499
-0.53023213	4.4213834	135	False	32072917	32072964
2.1291943	1.1716365	136	False	32179706	32179855
2.738936	4.2184772	137	False	32179878	32179916
-3.7073638	6.8201866	138	False	32180033	32180045
1.5833473	0.21954764	139	False	32291778	32292264
1.2327129	4.4699316	140	False	32336161	32336176
1.8947457	1.9512568	141	False	32336210	32336444
-0.80185264	-0.24493518	142	False	32754285	32754519
2.6948957	1.2958254	143	False	32817234	32817514
2.3168058	10.529716	144	False	32886614	32886845
-0.5268065	2.1504023	145	False	32963808	32963896
-1.0921851	6.23391	146	False	32964161	32964177
2.3233824	2.4496598	147	False	32964748	32964857
1.4105946	1.8310593	148	False	33127145	33127241
2.4310372	3.958577	149	False	33127296	33127373
0.6553756	-0.54930913	150	False	33256791	33257111
-1.0125804	3.312304	151	False	33349284	33349314
-0.29765826	0.6255741	152	False	33430813	33430921
4.2371225	7.555286	153	False	33633338	33633363
3.810444	1.5632358	154	False	34859689	34859898
1.3694365	0.8750958	155	False	35191915	35192243
0.8740306	0.5872721	156	False	35192774	35192849
1.4952829	0.36323166	157	False	35192974	35193087
1.6557895	2.9690878	158	False	35641539	35641637
1.3266717	0.1713521	159	False	35769422	35769611
2.1778367	0.3281451	160	False	35931034	35931275
4.0949364	0.35948712	161	False	36088709	36089087
6.655528	5.370545	162	False	36149560	36149616
-1.6600996	5.5919538	163	False	36155836	36155861
0.3311168	1.4265175	164	False	36155911	36156013
-0.14704368	1.4074773	165	False	36156117	36156217
-1.1950177	3.4576783	166	False	36397813	36397837
-2.1985295	4.625356	167	False	36464201	36464212
2.400244	-0.02230432	168	False	36464227	36464574
3.438994	1.6277738	169	False	37514725	37514931
4.469329	0.84935087	170	False	37989895	37990370
1.2650889	0.94380116	171	False	38991090	38991377
-4.8165083	6.0334425	172	False	39105306	39105327
-0.37110388	2.6374397	173	False	39575777	39575828
1.0336047	3.8246398	174	False	39576699	39576725
3.2732131	2.0186398	175	False	39576737	39577018
-1.3703018	1.0548133	176	False	39691298	39691507
-0.3202468	-0.45978767	177	False	39901757	39902018
-0.9621921	1.8936859	178	False	39955224	39955283
0.06514569	1.2280107	179	False	40161879	40161931
3.8258321	-1.2690766	180	False	40257734	40258330
-0.9464539	8.170826	181	False	40315636	40315715
-6.010983	5.357806	182	False	40316872	40316916
0.13920955	-0.95630765	183	False	40374410	40374736
2.4902725	-0.52492964	184	False	40691597	40691883
0.7374052	0.5102441	185	False	40692132	40692290
1.0666426	5.2776294	186	False	40783421	40783461
-0.98994434	0.60375416	187	False	40783478	40783630
-1.2808126	0.9929713	188	False	40783701	40783834
-0.5925785	3.715204	189	False	40861174	40861278
-6.165129	5.941045	190	False	41496281	41496306
-1.216188	1.0117109	191	False	41496336	41496501
2.909992	-0.02282522	192	False	42335166	42335544
3.376916	0.49189693	193	False	42658162	42658506
0.75090516	0.41279125	194	False	42682930	42683228
-0.15152214	2.9209785	195	False	42957918	42957970
-0.034460016	2.648513	196	False	42958036	42958091
0.012804978	1.9119222	197	False	42958117	42958200
-0.8155376	6.4906454	198	False	43368363	43368377
-0.5777482	1.7617378	199	False	43530647	43530896
-0.72206277	1.1770365	200	False	43531585	43531711
5.512948	7.2052197	201	False	43946437	43946470
0.0797069	5.2749844	202	False	44031174	44031201
3.9278355	-0.1103144	203	False	44213259	44213571
0.92047477	1.584981	204	False	44721659	44721913
-0.72353935	7.837006	205	False	44721962	44722020
-0.8135201	8.988533	206	False	44730892	44730925
1.1707141	1.3103356	207	False	44730998	44731210
-0.98218447	2.9633737	208	False	44775362	44775390
2.6531818	1.2592614	209	False	44775452	44775638
1.0614467	2.3859925	210	False	44775666	44775722
-0.95381784	5.1822677	211	False	44775733	44775745
0.021642234	9.474783	212	False	44819500	44819512
1.1247933	1.4807383	213	False	44819523	44819976
2.5179455	0.60147923	214	False	44986443	44986803
-0.45775503	1.8615041	215	False	45010843	45010916
0.3764656	5.085891	216	False	45205991	45206030
2.5778542	3.1620462	217	False	45206374	45206413
2.5200665	3.3463788	218	False	45206465	45206518
-0.59720033	5.2731643	219	False	45206541	45206570
-1.2035586	8.031872	220	False	45206607	45206621
-0.21117057	4.9887514	221	False	45206658	45206704
2.1694257	0.6916285	222	False	45521707	45522143
-0.21487094	6.9931655	223	False	45584643	45584680
-0.14408603	6.6065865	224	False	45584700	45584809
-0.15616037	3.1016538	225	False	45686107	45686151
2.2865732	2.0880344	226	False	45688037	45688236
1.8958057	-0.61376584	227	False	46132500	46133000
1.989842	2.9964485	228	False	46247611	46247763
2.794462	0.3577189	229	False	46303131	46303598
1.5817047	4.1263046	230	False	46303656	46303716
4.1029043	0.68150383	231	False	46340649	46340911
-1.3279357	1.0846349	232	False	46394159	46394346
-6.148669	6.804054	233	False	46533423	46533443
-0.7221368	2.7207372	234	False	46668416	46668531
-0.14977479	6.2650743	235	False	48776858	48776893
-0.28948784	1.9946154	236	False	50969268	50969340
-1.6808714	6.8620853	237	False	50969359	50969372
0.40742272	-0.727975	238	False	50969658	50969955
0.882378	6.643833	239	False	50970065	50970184
0.05435015	-0.4929432	240	False	50977873	50978093
-1.2631855	3.3466864	241	False	51878626	51878644
-0.0931943	3.7991772	242	False	51878688	51878717
1.6144922	1.9691315	243	False	52055086	52055297
-1.8101068	2.937363	244	False	52366030	52366052
2.75109	3.192539	245	False	52726450	52726514
-0.6267648	1.1445612	246	False	52842627	52842985
-0.64876705	0.9514817	247	False	52843031	52843181
-2.7321956	5.73533	248	False	52843200	52843231
0.89939404	-0.14051746	249	False	52927245	52927456
2.0451381	2.1776135	250	False	53014845	53015010
1.6194757	3.3157675	251	False	53220255	53220312
2.0011792	3.9900246	252	False	53220325	53220358
1.1094133	0.6424448	253	False	53220434	53220519
0.6827753	1.3608123	254	False	53220533	53220581
-2.3377054	4.6065035	255	False	53220596	53220607
3.0844371	4.505645	256	False	53220620	53220641
2.1116688	-0.6015522	257	False	53838342	53838505
2.3244016	2.5045123	258	False	53889827	53889933
-0.5253392	7.8532944	259	False	53945710	53945743
1.2011243	1.653918	260	False	54488173	54488620
-5.8298225	4.3955245	261	False	54542474	54542498
-1.0252941	1.7219434	262	False	54542510	54542588
3.596479	-0.46253812	263	False	54715667	54716006
-2.6439652	4.775443	264	False	54887087	54887112
-3.6484857	4.817178	265	False	54887150	54887179
-1.0957361	2.336444	266	False	55215325	55215389
-0.14560117	2.0295196	267	False	56579265	56579379
0.4686733	3.9632988	268	False	56579390	56579466
6.9302154	5.5404387	269	False	58546827	58546869
-0.5697886	0.34496427	270	False	58576239	58576762
1.3800629	5.089252	271	False	58700096	58700117
3.1012032	7.0116243	272	False	58781768	58782003
1.2360883	4.2352967	273	False	58783925	58783967
1.3995439	4.1467867	274	False	58784016	58784059
-1.2531967	6.758891	275	False	58785019	58785048
1.7292746	9.209888	276	False	58785072	58785085
4.5886536	8.722958	277	False	58785109	58785131
-0.9273161	8.989411	278	False	58816380	58816401
-0.95827454	9.17006	279	False	58816520	58816532
0.3530743	4.512128	280	False	58903762	58903813
2.6168213	2.803923	281	False	59296679	59296858
3.1196957	4.091121	282	False	59296927	59296965
0.27171457	-0.5977074	283	False	61056855	61057357
-0.24369879	1.0644913	284	False	61082512	61082776
-0.4180293	3.6036541	285	False	61082901	61082982
3.4135165	-0.5630116	286	False	61725019	61725254
-0.83130765	3.268862	287	False	62436150	62436171
-0.5526263	3.2554061	288	False	62436187	62436212
1.1786411	5.984519	289	False	62436282	62436293
-0.031555228	0.0038675715	290	False	62688373	62688581
2.1433108	2.1405582	291	False	63367588	63367693
-2.1291332	3.2442482	292	False	63367722	63367743
3.626881	-0.5815527	293	False	63523106	63523565
-1.779828	4.2316847	294	False	63593671	63593694
-2.1507127	2.334166	295	False	65002649	65002719
0.7430721	-0.30670983	296	False	65002739	65002965
2.1840186	10.647165	297	False	65309857	65310027
-0.4770926	2.9922528	298	False	65420711	65420750
1.9839755	1.9727293	299	False	67430297	67430453
1.6151364	1.2457955	300	False	67685162	67685449
-0.19496086	1.4457141	301	False	67685485	67685548
-1.6147277	4.775856	302	False	67686676	67686714
1.5215646	3.3546448	303	False	70205647	70205722
-1.1628302	2.9681265	304	False	70205774	70205806
2.3803275	1.877988	305	False	70221323	70221500
-0.9195027	8.182789	306	False	72283499	72283511
2.302177	1.6991836	307	False	72283558	72283908
2.8295221	-0.6564898	308	False	74733017	74733403
2.1968255	0.9173842	309	False	75786063	75786404
1.4675287	2.9596648	310	False	77682949	77683148
1.2040299	1.554917	311	False	77683340	77683446
1.4804891	2.1902626	312	False	81801333	81801582
1.2440983	-1.0022732	313	False	83999060	83999366
-2.2897816	5.197136	314	False	83999387	83999399
4.528582	2.3350267	315	False	85259625	85259802
3.027136	3.11067	316	False	85465145	85465214
-4.0177264	5.778418	317	False	85465311	85465336
0.52010554	3.0166867	318	False	85580463	85580842
1.2825445	7.9109325	319	False	85708529	85708541
0.48958483	4.2727675	320	False	86914631	86914722
-0.86945564	4.847171	321	False	86914749	86914777
-0.117348574	1.8356456	322	False	87328845	87328995
2.5397725	0.6919204	323	False	88891472	88891698
1.5880742	-0.24826044	324	False	88992519	88992715
2.282394	-0.93387836	325	False	89995096	89995346
3.8218944	-0.10891124	326	False	92831882	92832290
0.08861085	2.2668698	327	False	92832303	92832342
-1.2080396	2.6269372	328	False	92832359	92832380
3.585622	-0.37144497	329	False	93078978	93079404
3.9841278	-0.4232437	330	False	93345626	93346052
1.1636024	4.645903	331	False	93448101	93448119
3.7033122	6.910584	332	False	93680834	93680884
3.5232224	6.3784447	333	False	93680943	93681000
2.9256325	5.9932475	334	False	93681819	93681891
6.0097475	1.8795711	335	False	93847454	93847745
1.9658076	1.5498418	336	False	93879238	93879356
-3.6460183	5.6065235	337	False	93909436	93909453
-3.4262924	5.428661	338	False	93909475	93909507
1.6110482	1.4327899	339	False	94247642	94247868
2.3503442	2.84017	340	False	94418071	94418198
-3.8704114	6.3066998	341	False	94418415	94418439
-5.6412883	5.85447	342	False	94541950	94541984
2.906071	0.32225764	343	False	95072874	95073070
5.9055796	3.5698447	344	False	95234108	95234287
-3.3024726	4.417479	345	False	99850016	99850032
-2.7177176	3.6721268	346	False	99850189	99850211
3.5453725	-0.6016252	347	False	99969808	99970131
1.5631952	2.302009	348	False	100037963	100038085
1.4715062	1.9749922	349	False	100038097	100038192
2.4643147	3.4682195	350	False	100266148	100266195
2.0926857	2.5963874	351	False	100896085	100896181
2.8625662	0.077544086	352	False	101025719	101025998
3.1575258	2.464509	353	False	108746507	108746714
-0.7810507	2.591136	354	False	108963358	108963393
2.0977943	0.48189977	355	False	109041902	109042206
3.021752	-0.118020736	356	False	109090575	109090891
4.2261486	0.41950595	357	False	109099947	109100371
1.9323193	0.6261751	358	False	109214261	109214394
1.6828692	2.9916434	359	False	109283152	109283246
2.644743	1.1508251	360	False	109283288	109283466
3.1107125	-1.399915	361	False	109483790	109484314
-0.09334475	-0.53765136	362	False	109509665	109509920
5.875757	3.4670784	363	False	109984647	109984902
-0.7400796	6.4611893	364	False	110338273	110338292
-1.0096754	3.1607633	365	False	110963838	110963859
1.278256	3.2780116	366	False	110963873	110963913
0.8456893	3.0517936	367	False	111619759	111619865
2.8850954	0.58986276	368	False	111755657	111756029
-1.1244391	0.03042899	369	False	112508607	112508721
2.1511135	2.5098903	370	False	112619700	112619808
1.3396393	4.6323347	371	False	112619841	112619858
-0.24725637	1.7400192	372	False	112706386	112706643
1.777757	0.78958935	373	False	112956025	112956257
3.340611	5.663664	374	False	112956273	112956295
1.9920515	2.9383786	375	False	112956307	112956465
-0.3676964	2.454039	376	False	113811822	113811850
5.9382706	5.177846	377	False	113905301	113905405
1.3700137	4.869683	378	False	113929512	113929530
2.0326571	2.8937035	379	False	113929550	113929623
-0.34669685	7.9885516	380	False	114511140	114511152
3.8393424	5.4633307	381	False	114511276	114511288
-4.460611	6.9752817	382	False	116373299	116373311
-4.692335	5.560111	383	False	117366760	117366779
-4.486576	5.331178	384	False	117366805	117366826
2.5498025	8.477571	385	False	119648185	119648196
2.6840298	7.8584456	386	False	119648225	119648247
-0.122442916	6.0364757	387	False	146037949	146038265
5.952715	2.1391423	388	False	146035514	146035905
2.6725438	-0.5083391	389	False	145823889	145824184
0.9502537	0.62873256	390	False	145465397	145465904
0.88364834	0.38805768	391	False	147084435	147084843
-0.6241318	2.6472237	392	False	147084864	147084907
-1.3949462	3.7273877	393	False	147084927	147084944
5.7756057	3.4057243	394	False	147172397	147172845
6.9982305	6.4328003	395	False	147242648	147242672
-0.21062073	8.166762	396	False	147541012	147541395
0.063027695	-0.26533645	397	False	148263392	148263839
5.158301	2.5701623	398	False	148281302	148281500
-0.18113524	9.536354	399	False	148302618	148302648
5.457191	2.4330935	400	False	148302685	148302849
0.6519978	-0.13138863	401	False	148334513	148334846
1.2290598	1.2279787	402	False	143728658	143729672
5.7083583	2.2045815	403	False	143803900	143804161
-0.5759482	8.562038	404	False	120850563	120850657
0.9903804	1.5568562	405	False	120850718	120851056
1.0495095	0.9568447	406	False	149636725	149636977
0.8556454	3.180227	407	False	149812072	149812123
1.8577825	1.5422004	408	False	149812139	149812346
1.2575057	0.4309997	409	False	149813314	149813713
-1.3070272	4.668038	410	False	149832360	149832381
1.5909914	0.6574717	411	False	149832482	149833153
-2.479852	2.450182	412	False	149840257	149840363
-0.6966777	9.0496025	413	False	149840599	149840614
1.1529508	1.37559	414	False	149840762	149841261
-1.2325777	8.635665	415	False	149842300	149842312
1.3997381	0.768376	416	False	149842330	149842890
0.06636179	1.8475426	417	False	149843083	149843171
0.34084895	0.620425	418	False	149843188	149843333
0.3468406	0.1836401	419	False	149850538	149850733
3.7839465	5.1124773	420	False	149850918	149850939
1.5779436	0.75778246	421	False	149850961	149851501
1.0588768	1.1978245	422	False	149852553	149853077
-0.619413	8.909849	423	False	149853199	149853215
-4.5512214	7.135308	424	False	149853290	149853308
-4.407081	6.542109	425	False	149853446	149853479
-4.608866	7.0395513	426	False	149853495	149853511
1.6951971	0.73765415	427	False	149860618	149861475
1.2584466	0.9334717	428	False	149886397	149886688
1.1273801	0.49003312	429	False	149886889	149887322
-1.266126	5.761325	430	False	149887369	149887413
0.86260134	0.23482959	431	False	149887572	149887899
3.0602677	-0.40139633	432	False	150010519	150010921
1.1905389	0.5305147	433	False	150067444	150067519
3.168917	-0.17243373	434	False	150067558	150067831
2.4895816	1.0889829	435	False	150235897	150236162
3.4167795	5.204402	436	False	150363744	150363756
3.9285874	0.2728528	437	False	150487151	150487432
0.26982695	1.0523968	438	False	150578793	150578873
1.6957917	-1.1396563	439	False	150578980	150579244
2.6297517	-0.85662574	440	False	150579281	150579682
1.3591841	4.6076694	441	False	150926336	150926362
-0.9825793	1.9660996	442	False	151047553	151047634
0.9894277	-0.45760855	443	False	151059464	151059652
3.9553971	7.0933895	444	False	151059720	151059741
2.0850275	-0.9734351	445	False	151070424	151070668
-0.264366	2.228946	446	False	151070735	151070770
-0.010148195	6.938298	447	False	151165842	151165856
3.2014647	1.1335896	448	False	151165867	151166187
3.8900461	-0.31310776	449	False	151190044	151190395
-0.80070174	4.310568	450	False	151458362	151458389
-0.61947846	3.5615168	451	False	151458421	151458458
-2.2460108	6.3518353	452	False	151459411	151459426
1.4671803	5.0111756	453	False	151459476	151459522
0.09339795	2.61637	454	False	151540441	151540482
2.9663568	-0.7881762	455	False	151763377	151763655
2.794129	-0.9641447	456	False	151909314	151909895
-0.032673687	-0.60963243	457	False	151993667	151994045
1.1846018	7.5867825	458	False	151994075	151994108
1.2241303	3.9719129	459	False	152036991	152037045
-1.2736633	6.219995	460	False	153535926	153535943
0.37889895	2.37549	461	False	153535990	153536173
0.9443942	2.7057798	462	False	153634021	153634079
6.407086	1.9896404	463	False	153671128	153671546
-0.55249554	8.597468	464	False	153671573	153671597
0.53630763	6.016778	465	False	153775437	153775452
-0.7189333	2.1581807	466	False	153783455	153783490
0.90797794	0.53424305	467	False	153783508	153783592
2.7552195	-0.11996218	468	False	153990668	153990933
1.8136925	3.935293	469	False	154183293	154183332
2.3397043	2.434129	470	False	154220575	154220689
2.1631012	3.6910331	471	False	154272600	154272644
0.44866705	1.4370432	472	False	154272682	154272740
5.6587553	6.5807867	473	False	154405327	154405392
3.507561	0.5392809	474	False	154558631	154559135
1.3785553	10.158661	475	False	154567835	154567848
1.6254097	10.292353	476	False	154567897	154567932
1.6620228	10.279216	477	False	154567978	154567996
1.6388091	10.319073	478	False	154568021	154568042
0.38033733	3.4043531	479	False	154608235	154608305
1.5818689	-0.37005928	480	False	154936619	154936804
-2.8072288	4.3465915	481	False	154961562	154961574
-2.7802575	4.3223367	482	False	154961588	154961600
2.6610236	-1.1090845	483	False	154961674	154962068
0.706604	8.770175	484	False	155017363	155017379
-4.057938	6.0380745	485	False	155017400	155017443
7.3314657	7.023042	486	False	155017561	155017585
7.0041456	6.047651	487	False	155084842	155084865
1.7763567	6.0992517	488	False	155173708	155173756
3.0864391	4.4344587	489	False	155173802	155173851
0.53647554	4.7765546	490	False	155173931	155174002
2.4485233	1.0133632	491	False	155244531	155244975
-0.17930022	6.74403	492	False	155244990	155245014
2.5428462	-1.1277096	493	False	155562893	155563389
2.4766645	-1.2926698	494	False	155688645	155689182
2.9653423	3.778332	495	False	155857265	155857344
0.6095833	-0.24503478	496	False	155978427	155978692
2.5361834	8.126498	497	False	155978710	155978727
0.40256754	3.1595228	498	False	156106373	156106500
0.7766286	7.843568	499	False	156106524	156106591
0.9360763	1.7782266	500	False	156114654	156114821
-2.844693	4.1095777	501	False	156282588	156282599
3.0831625	0.39558864	502	False	156282630	156283061
1.6686617	3.0015368	503	False	156572530	156572645
2.1513336	1.3342562	504	False	156591553	156591757
5.9937162	7.535608	505	False	156625922	156625941
6.2779055	3.7120662	506	False	156660048	156660579
3.678639	8.086465	507	False	156677990	156678018
-2.2969806	5.1513004	508	False	156728671	156728684
-2.2672617	5.13712	509	False	156728707	156728724
1.9845064	4.419051	510	False	156741094	156741134
-2.215388	9.635201	511	False	156746755	156746776
-0.15031008	2.1665652	512	False	156751096	156751178
-0.30062577	2.4837694	513	False	156751249	156751303
-0.21108507	2.2217162	514	False	156751328	156751383
0.42776766	3.2358546	515	False	156751596	156751757
1.338062	3.1845522	516	False	156751773	156751959
0.7579059	0.18707083	517	False	156751970	156752164
-0.87770367	4.494098	518	False	156752184	156752206
-0.7385944	3.8798149	519	False	156752224	156752253
-1.5751183	4.823011	520	False	156767052	156767079
2.4814508	-1.2665551	521	False	156767467	156767915
0.10029173	1.3747951	522	False	156768158	156768212
1.1758406	3.6594434	523	False	157138445	157138480
-0.06278285	0.26159355	524	False	157993365	157993690
5.9769487	5.1061893	525	False	158998960	158999224
0.009938282	2.1176634	526	False	159925322	159925371
0.033772867	3.938145	527	False	159925395	159925421
0.35266152	5.27126	528	False	159925442	159925461
0.97745174	4.64444	529	False	159925503	159925536
2.947865	-0.3862379	530	False	160262247	160262632
3.9585161	-0.4386235	531	False	160343160	160343459
2.369309	2.8027225	532	False	161045910	161045986
6.231042	7.80863	533	False	161097602	161097630
6.5056467	4.0761237	534	False	161097663	161097810
0.30008018	4.9462423	535	False	161132824	161132851
0.89969087	1.2756765	536	False	161154091	161154153
-1.7130529	3.6751451	537	False	161154164	161154177
3.015082	4.571215	538	False	161159481	161159505
-1.0467826	2.5171728	539	False	161159592	161159619
6.263366	1.7258905	540	False	161399506	161399982
5.735939	1.8996058	541	False	161421886	161422275
6.4677362	2.057151	542	False	161523667	161524097
0.19049305	-0.7648391	543	False	161524347	161524576
-4.7252855	3.5022585	544	False	161524638	161524675
-2.0888934	1.7955698	545	False	161524712	161524811
-5.135241	3.8447435	546	False	161524843	161524896
5.92315	2.0387766	547	False	161530207	161530518
5.924463	1.9935071	548	False	161531018	161531375
6.144222	1.7884457	549	False	161540044	161540537
-5.4660954	7.1005373	550	False	161606288	161606303
-2.0254703	1.5765716	551	False	161606358	161606535
-0.83895487	7.9135194	552	False	161612508	161612563
6.117968	2.1478395	553	False	161612604	161612927
5.2127657	1.9390999	554	False	161621574	161621898
3.0381787	0.31255454	555	False	161749681	161749882
3.0539055	0.68975425	556	False	161766134	161766434
-3.8493817	5.246977	557	False	162561607	162561633
4.167821	-0.35885036	558	False	163321622	163322175
2.651439	3.070108	559	False	165630768	165630870
3.4824216	4.459032	560	False	165630889	165630914
-2.3312783	4.4246864	561	False	165698523	165698536
-2.506849	5.7863703	562	False	165698559	165698579
2.8427765	1.2480371	563	False	165768823	165769031
-0.74211293	5.695739	564	False	166839271	166839290
0.16449948	3.898602	565	False	166839308	166839357
1.6001303	6.681078	566	False	166839394	166839412
-0.6008696	2.9003813	567	False	167630553	167630627
0.48781025	0.38851452	568	False	167714344	167714488
5.952692	1.7464038	569	False	167714518	167714969
5.5250945	2.5097044	570	False	167715342	167715724
-4.615853	4.7812953	571	False	169106751	169106774
3.907379	4.1955543	572	False	169427573	169427626
1.8192753	0.28557947	573	False	169794686	169794784
-1.3033532	2.9332213	574	False	169794806	169794834
3.8943703	-0.13218899	575	False	169794862	169795176
2.468653	0.6289495	576	False	169893818	169893982
-0.5390884	3.8648033	577	False	170532036	170532064
5.4705114	6.8389516	578	False	171485440	171485479
3.9308143	5.552617	579	False	171485507	171485539
