"chrom","ss_start","ss_end","width","strand_structure","prom_seqnames","strand_promoter","prom_start","prom_end","anchor_seqnames","anchor_start","anchor_end","transcript_id","gene_name"
"chr1",50422688,50422719,31,"-","chr1","+",50421894,50424893,"chr1",50420000,50430000,"ENST00000686764.2","FAF1-AS1"
"chr1",50422841,50422888,47,"-","chr1","+",50421894,50424893,"chr1",50420000,50430000,"ENST00000686764.2","FAF1-AS1"
"chr1",50422913,50422941,28,"-","chr1","+",50421894,50424893,"chr1",50420000,50430000,"ENST00000686764.2","FAF1-AS1"
"chr1",50423009,50423036,27,"-","chr1","+",50421894,50424893,"chr1",50420000,50430000,"ENST00000686764.2","FAF1-AS1"
"chr1",50423193,50423237,44,"-","chr1","+",50421894,50424893,"chr1",50420000,50430000,"ENST00000686764.2","FAF1-AS1"
"chr1",50424252,50424283,31,"-","chr1","+",50421894,50424893,"chr1",50420000,50430000,"ENST00000686764.2","FAF1-AS1"
"chr1",63320408,63320441,33,"-","chr1","+",63317753,63320752,"chr1",63320000,63330000,"ENST00000811442.1","ENSG00000305514"
"chr1",63321067,63321104,37,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63321309,63321339,30,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63321532,63321586,54,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63322310,63322331,21,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63322604,63322657,53,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63322670,63322709,39,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63322909,63322950,41,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63322970,63323035,65,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",63323241,63323293,52,"-","chr1","+",63320567,63323566,"chr1",63320000,63330000,"ENST00000371116.4","FOXD3"
"chr1",90723577,90723598,21,"-","chr1","+",90721934,90724933,"chr1",90720000,90730000,"ENST00000759598.1","ENSG00000287076"
"chr1",118993219,118993251,32,"-","chr1","+",118991872,118994871,"chr1",118990000,119000000,"ENST00000833594.1","ENSG00000308365"
"chr1",180229990,180230031,41,"-","chr1","+",180228264,180231263,"chr1",180230000,180240000,"ENST00000263726.4","LHX4"
"chr1",180231068,180231105,37,"-","chr1","+",180228264,180231263,"chr1",180230000,180240000,"ENST00000263726.4","LHX4"
"chr1",197911034,197911068,34,"-","chr1","+",197910491,197913490,"chr1",197910000,197920000,"ENST00000367391.5","LHX9"
"chr1",197911304,197911336,32,"-","chr1","+",197910491,197913490,"chr1",197910000,197920000,"ENST00000367391.5","LHX9"
"chr1",197911384,197911429,45,"-","chr1","+",197910491,197913490,"chr1",197910000,197920000,"ENST00000367391.5","LHX9"
"chr1",197911469,197911510,41,"-","chr1","+",197910491,197913490,"chr1",197910000,197920000,"ENST00000367391.5","LHX9"
"chr1",197911034,197911068,34,"-","chr1","+",197910505,197913504,"chr1",197910000,197920000,"ENST00000367390.7","LHX9"
"chr1",197911304,197911336,32,"-","chr1","+",197910505,197913504,"chr1",197910000,197920000,"ENST00000367390.7","LHX9"
"chr1",197911384,197911429,45,"-","chr1","+",197910505,197913504,"chr1",197910000,197920000,"ENST00000367390.7","LHX9"
"chr1",197911469,197911510,41,"-","chr1","+",197910505,197913504,"chr1",197910000,197920000,"ENST00000367390.7","LHX9"
"chr1",213988242,213988276,34,"-","chr1","+",213985973,213988972,"chr1",213980000,213990000,"ENST00000366958.9","PROX1"
"chr1",213988242,213988276,34,"-","chr1","+",213986517,213989516,"chr1",213980000,213990000,"ENST00000435016.2","PROX1"
"chr1",220880128,220880163,35,"-","chr1","+",220877443,220880442,"chr1",220880000,220890000,"ENST00000366903.8","HLX"
"chr1",220880268,220880306,38,"-","chr1","+",220877443,220880442,"chr1",220880000,220890000,"ENST00000366903.8","HLX"
"chr1",18630101,18630161,60,"+","chr1","-",18629859,18632858,"chr1",18630000,18640000,"ENST00000769462.1","ENSG00000300147"
"chr1",18630496,18630537,41,"+","chr1","-",18629859,18632858,"chr1",18630000,18640000,"ENST00000769462.1","ENSG00000300147"
"chr1",18630981,18631023,42,"+","chr1","-",18629859,18632858,"chr1",18630000,18640000,"ENST00000769462.1","ENSG00000300147"
"chr1",18631736,18631777,41,"+","chr1","-",18629859,18632858,"chr1",18630000,18640000,"ENST00000769462.1","ENSG00000300147"
"chr1",18632699,18632730,31,"+","chr1","-",18629859,18632858,"chr1",18630000,18640000,"ENST00000769462.1","ENSG00000300147"
"chr1",24929976,24930013,37,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",24930296,24930333,37,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",24930397,24930440,43,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",24930686,24930720,34,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",24930901,24930930,29,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",24931434,24931464,30,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",24932018,24932049,31,"+","chr1","-",24929277,24932276,"chr1",24930000,24940000,"ENST00000308873.11","RUNX3"
"chr1",46489424,46489453,29,"+","chr1","-",46488219,46491218,"chr1",46480000,46490000,"ENST00000790591.1","ENSG00000302942"
"chr1",46489490,46489515,25,"+","chr1","-",46488219,46491218,"chr1",46480000,46490000,"ENST00000790591.1","ENSG00000302942"
"chr1",46489708,46489733,25,"+","chr1","-",46488219,46491218,"chr1",46480000,46490000,"ENST00000790591.1","ENSG00000302942"
"chr1",46489860,46489901,41,"+","chr1","-",46488219,46491218,"chr1",46480000,46490000,"ENST00000790591.1","ENSG00000302942"
"chr1",47433897,47433917,20,"+","chr1","-",47433642,47436641,"chr1",47430000,47440000,"ENST00000445551.1","FOXD2-AS1"
"chr1",50421080,50421112,32,"+","chr1","-",50420633,50423632,"chr1",50420000,50430000,"ENST00000418121.5","DMRTA2"
"chr1",50421549,50421571,22,"+","chr1","-",50420633,50423632,"chr1",50420000,50430000,"ENST00000418121.5","DMRTA2"
"chr1",50421639,50421673,34,"+","chr1","-",50420633,50423632,"chr1",50420000,50430000,"ENST00000418121.5","DMRTA2"
"chr1",50423630,50423673,43,"+","chr1","-",50420633,50423632,"chr1",50420000,50430000,"ENST00000418121.5","DMRTA2"
"chr1",50423630,50423673,43,"+","chr1","-",50422444,50425443,"chr1",50420000,50430000,"ENST00000404795.4","DMRTA2"
"chr1",50423870,50423898,28,"+","chr1","-",50422444,50425443,"chr1",50420000,50430000,"ENST00000404795.4","DMRTA2"
"chr1",50425059,50425139,80,"+","chr1","-",50422444,50425443,"chr1",50420000,50430000,"ENST00000404795.4","DMRTA2"
"chr1",50425154,50425189,35,"+","chr1","-",50422444,50425443,"chr1",50420000,50430000,"ENST00000404795.4","DMRTA2"
"chr1",63324213,63324284,71,"+","chr1","-",63323747,63326746,"chr1",63320000,63330000,"ENST00000715889.1","ENSG00000293613"
"chr1",63322345,63322372,27,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000715890.1","ENSG00000293613"
"chr1",63322736,63322780,44,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000715890.1","ENSG00000293613"
"chr1",63323309,63323348,39,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000715890.1","ENSG00000293613"
"chr1",63324213,63324284,71,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000715890.1","ENSG00000293613"
"chr1",63322345,63322372,27,"+","chr1","-",63321475,63324474,"chr1",63320000,63330000,"ENST00000690254.2","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63321475,63324474,"chr1",63320000,63330000,"ENST00000690254.2","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63321475,63324474,"chr1",63320000,63330000,"ENST00000690254.2","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63321475,63324474,"chr1",63320000,63330000,"ENST00000690254.2","FOXD3-AS1"
"chr1",63322345,63322372,27,"+","chr1","-",63321516,63324515,"chr1",63320000,63330000,"ENST00000686970.2","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63321516,63324515,"chr1",63320000,63330000,"ENST00000686970.2","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63321516,63324515,"chr1",63320000,63330000,"ENST00000686970.2","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63321516,63324515,"chr1",63320000,63330000,"ENST00000686970.2","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63322737,63325736,"chr1",63320000,63330000,"ENST00000717766.1","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63322737,63325736,"chr1",63320000,63330000,"ENST00000717766.1","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63322737,63325736,"chr1",63320000,63330000,"ENST00000717766.1","FOXD3-AS1"
"chr1",63322345,63322372,27,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000717847.1","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000717847.1","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000717847.1","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63321459,63324458,"chr1",63320000,63330000,"ENST00000717847.1","FOXD3-AS1"
"chr1",63322345,63322372,27,"+","chr1","-",63321469,63324468,"chr1",63320000,63330000,"ENST00000717848.1","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63321469,63324468,"chr1",63320000,63330000,"ENST00000717848.1","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63321469,63324468,"chr1",63320000,63330000,"ENST00000717848.1","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63321469,63324468,"chr1",63320000,63330000,"ENST00000717848.1","FOXD3-AS1"
"chr1",63322345,63322372,27,"+","chr1","-",63321473,63324472,"chr1",63320000,63330000,"ENST00000717768.1","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63321473,63324472,"chr1",63320000,63330000,"ENST00000717768.1","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63321473,63324472,"chr1",63320000,63330000,"ENST00000717768.1","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63321473,63324472,"chr1",63320000,63330000,"ENST00000717768.1","FOXD3-AS1"
"chr1",63322736,63322780,44,"+","chr1","-",63322751,63325750,"chr1",63320000,63330000,"ENST00000717749.1","FOXD3-AS1"
"chr1",63323309,63323348,39,"+","chr1","-",63322751,63325750,"chr1",63320000,63330000,"ENST00000717749.1","FOXD3-AS1"
"chr1",63324213,63324284,71,"+","chr1","-",63322751,63325750,"chr1",63320000,63330000,"ENST00000717749.1","FOXD3-AS1"
"chr1",75125419,75125455,36,"+","chr1","-",75124364,75127363,"chr1",75120000,75130000,"ENST00000794292.1","ENSG00000303412"
"chr1",75125419,75125455,36,"+","chr1","-",75122928,75125927,"chr1",75120000,75130000,"ENST00000565735.1","ENSG00000261213"
"chr1",92486319,92486349,30,"+","chr1","-",92485926,92488925,"chr1",92480000,92490000,"ENST00000294702.6","GFI1"
"chr1",92482946,92482995,49,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92483670,92483709,39,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92483991,92484030,39,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92484145,92484180,35,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92484590,92484632,42,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92484872,92484897,25,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92485385,92485419,34,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92485543,92485587,44,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92485675,92485712,37,"+","chr1","-",92482955,92485954,"chr1",92480000,92490000,"ENST00000370332.5","GFI1"
"chr1",92485385,92485419,34,"+","chr1","-",92485098,92488097,"chr1",92480000,92490000,"ENST00000427103.6","GFI1"
"chr1",92485543,92485587,44,"+","chr1","-",92485098,92488097,"chr1",92480000,92490000,"ENST00000427103.6","GFI1"
"chr1",92485675,92485712,37,"+","chr1","-",92485098,92488097,"chr1",92480000,92490000,"ENST00000427103.6","GFI1"
"chr1",92486319,92486349,30,"+","chr1","-",92485098,92488097,"chr1",92480000,92490000,"ENST00000427103.6","GFI1"
"chr1",165356151,165356189,38,"+","chr1","-",165355716,165358715,"chr1",165350000,165360000,"ENST00000342310.7","LMX1A"
"chr1",165356752,165356778,26,"+","chr1","-",165355716,165358715,"chr1",165350000,165360000,"ENST00000342310.7","LMX1A"
"chr1",165355563,165355579,16,"+","chr1","-",165355242,165358241,"chr1",165350000,165360000,"ENST00000294816.6","LMX1A"
"chr1",165356151,165356189,38,"+","chr1","-",165355242,165358241,"chr1",165350000,165360000,"ENST00000294816.6","LMX1A"
"chr1",165356752,165356778,26,"+","chr1","-",165355242,165358241,"chr1",165350000,165360000,"ENST00000294816.6","LMX1A"
"chr1",165355049,165355070,21,"+","chr1","-",165354747,165357746,"chr1",165350000,165360000,"ENST00000367893.4","LMX1A"
"chr1",165355563,165355579,16,"+","chr1","-",165354747,165357746,"chr1",165350000,165360000,"ENST00000367893.4","LMX1A"
"chr1",165356151,165356189,38,"+","chr1","-",165354747,165357746,"chr1",165350000,165360000,"ENST00000367893.4","LMX1A"
"chr1",165356752,165356778,26,"+","chr1","-",165354747,165357746,"chr1",165350000,165360000,"ENST00000367893.4","LMX1A"
"chr1",180233769,180233812,43,"+","chr1","-",180233571,180236570,"chr1",180230000,180240000,"ENST00000834037.1","ENSG00000308436"
"chr1",180234907,180234934,27,"+","chr1","-",180233571,180236570,"chr1",180230000,180240000,"ENST00000834037.1","ENSG00000308436"
"chr1",180235008,180235073,65,"+","chr1","-",180233571,180236570,"chr1",180230000,180240000,"ENST00000834037.1","ENSG00000308436"
"chr1",213989227,213989248,21,"+","chr1","-",213987383,213990382,"chr1",213980000,213990000,"ENST00000433082.6","PROX1-AS1"
"chr1",213989307,213989358,51,"+","chr1","-",213987383,213990382,"chr1",213980000,213990000,"ENST00000433082.6","PROX1-AS1"
"chr1",213989378,213989430,52,"+","chr1","-",213987383,213990382,"chr1",213980000,213990000,"ENST00000433082.6","PROX1-AS1"
"chr1",213989227,213989248,21,"+","chr1","-",213987404,213990403,"chr1",213980000,213990000,"ENST00000659552.1","PROX1-AS1"
"chr1",213989307,213989358,51,"+","chr1","-",213987404,213990403,"chr1",213980000,213990000,"ENST00000659552.1","PROX1-AS1"
"chr1",213989378,213989430,52,"+","chr1","-",213987404,213990403,"chr1",213980000,213990000,"ENST00000659552.1","PROX1-AS1"
"chr1",213989227,213989248,21,"+","chr1","-",213986510,213989509,"chr1",213980000,213990000,"ENST00000658271.1","PROX1-AS1"
"chr1",213989307,213989358,51,"+","chr1","-",213986510,213989509,"chr1",213980000,213990000,"ENST00000658271.1","PROX1-AS1"
"chr1",213989378,213989430,52,"+","chr1","-",213986510,213989509,"chr1",213980000,213990000,"ENST00000658271.1","PROX1-AS1"
"chr1",213982738,213982770,32,"+","chr1","-",213980325,213983324,"chr1",213980000,213990000,"ENST00000615085.3","PROX1-AS1"
"chr1",213983092,213983133,41,"+","chr1","-",213980325,213983324,"chr1",213980000,213990000,"ENST00000615085.3","PROX1-AS1"
"chr1",213989227,213989248,21,"+","chr1","-",213986586,213989585,"chr1",213980000,213990000,"ENST00000628896.2","PROX1-AS1"
"chr1",213989307,213989358,51,"+","chr1","-",213986586,213989585,"chr1",213980000,213990000,"ENST00000628896.2","PROX1-AS1"
"chr1",213989378,213989430,52,"+","chr1","-",213986586,213989585,"chr1",213980000,213990000,"ENST00000628896.2","PROX1-AS1"
"chr1",213989227,213989248,21,"+","chr1","-",213986706,213989705,"chr1",213980000,213990000,"ENST00000702695.1","PROX1-AS1"
"chr1",213989307,213989358,51,"+","chr1","-",213986706,213989705,"chr1",213980000,213990000,"ENST00000702695.1","PROX1-AS1"
"chr1",213989378,213989430,52,"+","chr1","-",213986706,213989705,"chr1",213980000,213990000,"ENST00000702695.1","PROX1-AS1"
"chr1",213989227,213989248,21,"+","chr1","-",213986631,213989630,"chr1",213980000,213990000,"ENST00000598091.1","PROX1-AS1"
"chr1",213989307,213989358,51,"+","chr1","-",213986631,213989630,"chr1",213980000,213990000,"ENST00000598091.1","PROX1-AS1"
"chr1",213989378,213989430,52,"+","chr1","-",213986631,213989630,"chr1",213980000,213990000,"ENST00000598091.1","PROX1-AS1"
"chr1",220880018,220880056,38,"+","chr1","-",220879141,220882140,"chr1",220880000,220890000,"ENST00000552026.1","HLX-AS1"
"chr2",44930315,44930343,28,"-","chr2","+",44930320,44933319,"chr2",44930000,44940000,"ENST00000620900.1","ENSG00000274520"
"chr2",44933039,44933060,21,"-","chr2","+",44930320,44933319,"chr2",44930000,44940000,"ENST00000620900.1","ENSG00000274520"
"chr2",44933111,44933140,29,"-","chr2","+",44930320,44933319,"chr2",44930000,44940000,"ENST00000620900.1","ENSG00000274520"
"chr2",44933039,44933060,21,"-","chr2","+",44932055,44935054,"chr2",44930000,44940000,"ENST00000616963.1","ENSG00000277311"
"chr2",44933111,44933140,29,"-","chr2","+",44932055,44935054,"chr2",44930000,44940000,"ENST00000616963.1","ENSG00000277311"
"chr2",44933636,44933663,27,"-","chr2","+",44932055,44935054,"chr2",44930000,44940000,"ENST00000616963.1","ENSG00000277311"
"chr2",44934393,44934423,30,"-","chr2","+",44932055,44935054,"chr2",44930000,44940000,"ENST00000616963.1","ENSG00000277311"
"chr2",44934902,44934945,43,"-","chr2","+",44932055,44935054,"chr2",44930000,44940000,"ENST00000616963.1","ENSG00000277311"
"chr2",44933636,44933663,27,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44934393,44934423,30,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44934902,44934945,43,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44935118,44935157,39,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44935461,44935497,36,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44935672,44935734,62,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44935807,44935824,17,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44935829,44935911,82,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44935923,44935951,28,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44936035,44936054,19,"-","chr2","+",44933294,44936293,"chr2",44930000,44940000,"ENST00000622214.1","ENSG00000276229"
"chr2",44933636,44933663,27,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44934393,44934423,30,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44934902,44934945,43,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935118,44935157,39,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935461,44935497,36,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935672,44935734,62,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935807,44935824,17,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935829,44935911,82,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935923,44935951,28,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44936035,44936054,19,"-","chr2","+",44933585,44936584,"chr2",44930000,44940000,"ENST00000615706.1","ENSG00000277809"
"chr2",44935461,44935497,36,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44935672,44935734,62,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44935807,44935824,17,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44935829,44935911,82,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44935923,44935951,28,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44936035,44936054,19,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44937843,44937867,24,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44937967,44937999,32,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44938042,44938069,27,"-","chr2","+",44935426,44938425,"chr2",44930000,44940000,"ENST00000611000.1","ENSG00000276048"
"chr2",44937843,44937867,24,"-","chr2","+",44936833,44939832,"chr2",44930000,44940000,"ENST00000620790.1","ENSG00000274547"
"chr2",44937967,44937999,32,"-","chr2","+",44936833,44939832,"chr2",44930000,44940000,"ENST00000620790.1","ENSG00000274547"
